customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity
1951-IEYXM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
3318-NMQXL,Male,0,No,No,3,Yes,No,Fiber optic,No
3143-ILDAL,Male,0,No,No,56,Yes,Yes,Fiber optic,No
1022-RKXDR,Female,0,No,No,41,Yes,Yes,No,No internet service
2361-FJWNO,Male,0,No,No,40,No,No phone service,DSL,No
2272-UOINI,Female,0,No,No,7,Yes,No,DSL,Yes
8232-UTFOZ,Male,0,No,No,69,Yes,No,No,No internet service
3750-YHRYO,Male,0,Yes,Yes,7,Yes,No,No,No internet service
6637-KYRCV,Female,0,Yes,Yes,5,No,No phone service,DSL,No
5668-MEISB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
0129-QMPDR,Male,0,Yes,Yes,44,Yes,No,No,No internet service
7188-CBBBA,Female,0,No,No,65,Yes,Yes,Fiber optic,No
5356-CSVSQ,Female,0,No,No,3,Yes,Yes,DSL,No
3221-CJMSG,Male,0,No,No,24,Yes,No,DSL,No
4720-VSTSI,Female,0,No,No,44,Yes,Yes,Fiber optic,No
3219-JQRSL,Female,1,Yes,No,72,Yes,Yes,DSL,Yes
2801-NISEI,Male,0,No,No,24,Yes,No,DSL,Yes
3946-MHCZW,Male,0,No,No,1,Yes,No,DSL,No
4623-ZKHLY,Male,0,Yes,No,22,Yes,No,No,No internet service
6732-VAILE,Male,0,Yes,Yes,70,Yes,Yes,DSL,No
8201-AAXCB,Male,0,Yes,Yes,25,Yes,Yes,DSL,No
7696-CFTAT,Male,0,Yes,Yes,37,Yes,No,No,No internet service
1845-CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No
2123-VSCOT,Female,0,Yes,Yes,59,Yes,Yes,DSL,No
6651-AZVTJ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No
4566-GOLUK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No
2484-DGXPZ,Female,0,Yes,Yes,31,Yes,No,No,No internet service
2018-QKYGT,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No
2792-VPPET,Male,0,No,No,3,Yes,No,No,No internet service
7409-JURKQ,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No
3247-MHJKM,Male,0,No,No,1,Yes,No,No,No internet service
1964-SVLEA,Male,0,No,No,20,Yes,No,No,No internet service
4587-NUKOX,Female,0,No,No,3,Yes,No,Fiber optic,Yes
7297-DVYGA,Female,0,No,No,51,Yes,No,No,No internet service
2239-CGBUZ,Female,0,Yes,No,51,Yes,No,DSL,Yes
0854-UYHZD,Female,0,Yes,Yes,13,Yes,No,No,No internet service
7243-LCGGZ,Female,0,No,No,1,Yes,No,No,No internet service
8267-KFGYD,Male,0,No,Yes,1,Yes,No,No,No internet service
4890-VMUAV,Male,0,No,No,63,Yes,Yes,DSL,Yes
9261-WDCAF,Male,0,No,No,3,Yes,No,DSL,No
3764-MNMOI,Male,0,No,No,46,Yes,No,No,No internet service
7442-YGZFK,Male,0,No,No,1,Yes,Yes,DSL,No
0420-BWTPW,Male,0,No,Yes,8,No,No phone service,DSL,No
8229-BUJHX,Female,0,Yes,Yes,71,Yes,No,No,No internet service
7449-HVPIV,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No
5504-WSIUR,Female,0,No,No,70,Yes,Yes,Fiber optic,No
8183-ONMXC,Female,0,No,No,2,Yes,No,Fiber optic,No
8466-PZBLH,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes
9614-RMGHA,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No
8735-IJJEG,Male,0,Yes,No,14,Yes,No,DSL,No
0564-MUUQK,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No
5054-IEXZT,Male,0,No,Yes,1,Yes,No,Fiber optic,No
5834-ASPWA,Male,0,No,No,1,Yes,Yes,Fiber optic,No
0701-RFGFI,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No
0019-EFAEP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes
5619-PTMIK,Female,0,Yes,No,46,Yes,Yes,DSL,Yes
3737-XBQDD,Male,0,No,No,24,Yes,Yes,Fiber optic,No
5882-CMAZQ,Female,0,Yes,Yes,5,No,No phone service,DSL,No
5846-QFDFI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No
4445-KWOKW,Female,0,No,No,42,Yes,Yes,DSL,Yes
3511-APPBJ,Male,0,No,No,23,Yes,No,Fiber optic,Yes
7967-HYCDE,Male,0,No,No,8,Yes,No,Fiber optic,No
2430-RRYUW,Male,0,No,No,66,Yes,No,DSL,Yes
3948-XHGNA,Male,0,No,No,24,Yes,No,DSL,Yes
3723-BFBGR,Male,1,No,No,24,Yes,Yes,DSL,No
0565-IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes
5447-WZAFP,Female,0,No,No,53,Yes,No,Fiber optic,No
5110-CHOPY,Female,0,No,No,60,No,No phone service,DSL,Yes
5445-UTODQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No
4425-OWHWB,Female,0,No,No,20,Yes,No,No,No internet service
7892-QVYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No
9675-ICXCT,Male,0,Yes,Yes,72,Yes,No,DSL,Yes
1024-VRZHF,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No
4703-MQYKT,Male,0,No,No,21,Yes,No,No,No internet service
9497-QCMMS,Male,1,No,No,1,Yes,Yes,Fiber optic,No
5692-ICXLW,Male,1,No,No,31,Yes,Yes,Fiber optic,No
0602-DDUML,Female,0,No,No,57,Yes,No,DSL,No
2208-MPXIO,Female,0,Yes,Yes,45,Yes,No,No,No internet service
1960-UYCNN,Male,0,No,No,10,Yes,Yes,Fiber optic,No
0348-SDKOL,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No
3190-FZATL,Male,0,No,Yes,14,Yes,No,No,No internet service
7336-RLLRH,Male,0,Yes,No,27,Yes,Yes,DSL,Yes
4373-MAVJG,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No
8901-HJXTF,Female,0,Yes,Yes,12,No,No phone service,DSL,No
7710-JSYOA,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No
5419-KLXBN,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No
3424-NMNBO,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes
9885-MFVSU,Female,0,Yes,Yes,35,No,No phone service,DSL,Yes
4514-GFCFI,Female,1,No,No,16,Yes,Yes,Fiber optic,No
0607-MVMGC,Male,0,Yes,Yes,45,Yes,Yes,DSL,No
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No
9828-AOQLM,Female,0,Yes,Yes,1,Yes,No,DSL,No
8022-BECSI,Male,0,No,No,22,Yes,No,No,No internet service
8000-REIQB,Female,1,No,No,1,Yes,No,Fiber optic,No
9993-LHIEB,Male,0,Yes,Yes,67,Yes,No,DSL,Yes
0266-CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No
7615-ESMYF,Female,0,Yes,No,2,No,No phone service,DSL,No
3858-VOBET,Male,0,No,No,23,Yes,Yes,Fiber optic,No
7020-OZKXZ,Female,1,No,No,9,Yes,No,Fiber optic,No
3977-QCRSL,Female,0,No,No,5,Yes,No,No,No internet service
0017-DINOC,Male,0,No,No,54,No,No phone service,DSL,Yes
1447-PJGGA,Female,0,No,No,57,Yes,No,Fiber optic,No
8565-CLBZW,Male,0,No,No,24,Yes,Yes,Fiber optic,No
9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No
0224-HJAPT,Male,0,No,No,5,Yes,Yes,DSL,No
8086-OVPWV,Male,0,No,No,2,Yes,No,Fiber optic,No
9430-FRQOC,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No
7639-OPLNG,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes
3074-GQWYX,Male,0,No,No,5,Yes,Yes,Fiber optic,No
1492-QGCLU,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes
6845-RGTYS,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes
7328-OWMOM,Female,0,No,Yes,31,Yes,No,No,No internet service
4418-LZMSV,Male,0,Yes,Yes,13,Yes,No,DSL,No
5155-AZQPB,Female,0,Yes,Yes,28,Yes,Yes,DSL,No
8861-HGGKB,Female,0,No,No,10,Yes,Yes,Fiber optic,No
1087-GRUYI,Male,0,Yes,No,38,Yes,No,No,No internet service
7065-YUNRY,Female,0,No,No,1,Yes,No,DSL,No
7694-VLBWQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No
2546-KZAAT,Male,0,Yes,No,52,Yes,No,DSL,Yes
0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes
5989-PGKJB,Female,0,No,No,16,Yes,No,Fiber optic,No
4795-KTRTH,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No
8272-ONJLV,Male,0,No,No,12,Yes,No,Fiber optic,No
1488-PBLJN,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
0308-GIQJT,Male,1,No,No,71,Yes,Yes,Fiber optic,No
3778-FOAQW,Female,0,Yes,No,24,Yes,No,No,No internet service
4452-ROHMO,Female,0,No,No,15,Yes,No,No,No internet service
6481-OGDOO,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes
5349-AZPEW,Female,0,Yes,Yes,5,No,No phone service,DSL,No
3753-TSEMP,Female,0,Yes,No,15,Yes,No,Fiber optic,No
8305-VHZBZ,Male,0,No,No,1,Yes,No,No,No internet service
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes
8100-HZZLJ,Female,0,No,Yes,43,Yes,No,DSL,Yes
8775-ERLNB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No
8309-IEYJD,Female,1,No,No,1,Yes,No,Fiber optic,No
9172-JITSM,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No
6298-QDFNH,Male,0,No,No,22,Yes,Yes,Fiber optic,No
7398-HPYZQ,Male,0,Yes,No,71,Yes,Yes,DSL,Yes
3546-GHEAE,Male,0,No,No,7,Yes,No,No,No internet service
7361-YPXFS,Female,1,No,No,28,Yes,Yes,DSL,No
6557-BZXLQ,Male,1,No,No,16,Yes,No,Fiber optic,No
2550-QHZGP,Male,0,No,No,7,Yes,No,No,No internet service
7519-JTWQH,Female,0,No,No,69,Yes,Yes,Fiber optic,No
2538-OIMXF,Female,0,No,Yes,1,No,No phone service,DSL,No
8543-MSDMF,Male,0,No,No,3,Yes,No,DSL,Yes
9961-JBNMK,Male,1,No,No,21,Yes,No,Fiber optic,No
1170-SASML,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No
4872-JCVCA,Female,0,Yes,No,71,No,No phone service,DSL,Yes
5346-BZCHP,Female,0,Yes,Yes,69,Yes,No,No,No internet service
2038-LLMLM,Female,0,No,No,48,Yes,Yes,Fiber optic,No
6173-ITPWD,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No
9734-UYXQI,Female,0,No,No,2,Yes,Yes,DSL,No
1216-BGTSP,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes
4138-NAXED,Male,0,No,No,51,Yes,Yes,Fiber optic,No
2189-UXTKY,Female,0,Yes,No,22,Yes,Yes,DSL,Yes
0744-BIKKF,Male,0,No,No,72,Yes,Yes,DSL,Yes
7483-IQWIB,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No
5248-KWLAR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes
4958-GZWIY,Male,0,Yes,Yes,7,Yes,No,DSL,No
7996-MHXLW,Female,0,No,No,66,Yes,Yes,No,No internet service
7833-PKIHD,Male,0,Yes,Yes,51,Yes,No,DSL,Yes
7061-OVMIM,Female,0,Yes,Yes,30,Yes,No,No,No internet service
5153-RTHKF,Female,0,No,No,34,Yes,Yes,Fiber optic,No
1852-QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service
4832-VRBMR,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No
9079-LWTFD,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes
6356-ELRKD,Female,0,No,No,1,Yes,No,Fiber optic,Yes
8624-GIOUT,Female,0,No,No,49,Yes,Yes,DSL,Yes
3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service
3061-BCKYI,Male,0,No,No,14,Yes,No,No,No internet service
6179-GJPSO,Female,1,No,No,43,Yes,No,Fiber optic,Yes
7901-TBKJX,Male,1,No,No,56,Yes,Yes,Fiber optic,No
7228-PAQPD,Female,0,No,No,14,Yes,No,DSL,No
3177-LASXD,Female,0,No,No,1,Yes,No,Fiber optic,No
7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,DSL,Yes
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,DSL,Yes
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No
3486-KHMLI,Male,0,No,Yes,21,Yes,Yes,No,No internet service
4897-QSUYC,Female,0,No,No,1,Yes,No,No,No internet service
1084-UQCHV,Male,0,No,Yes,1,Yes,No,Fiber optic,No
8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No
3806-DXQOM,Female,0,No,No,4,No,No phone service,DSL,Yes
6784-XYJAE,Female,0,No,No,36,Yes,Yes,DSL,No
3933-DQPWX,Female,0,No,No,50,No,No phone service,DSL,No
6661-EIPZC,Female,0,Yes,Yes,48,No,No phone service,DSL,No
8957-THMOA,Female,0,No,Yes,50,Yes,No,No,No internet service
2251-PYLPB,Male,0,Yes,No,72,Yes,Yes,DSL,Yes
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No internet service
1057-FOGLZ,Female,0,No,No,18,Yes,No,No,No internet service
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No
0761-AETCS,Female,0,No,No,1,Yes,No,No,No internet service
8087-LGYHQ,Male,0,No,No,9,Yes,No,Fiber optic,No
4137-BTIKL,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No
6227-FBDXH,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes
2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No
7206-PQBBZ,Male,1,Yes,No,11,Yes,No,Fiber optic,No
3106-ULWFW,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No
0925-VYDLG,Female,0,No,No,3,Yes,Yes,Fiber optic,No
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,DSL,Yes
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No
0842-IWYCP,Female,0,No,No,46,Yes,No,DSL,No
3521-HTQTV,Male,0,No,No,34,Yes,Yes,No,No internet service
3744-ZBHON,Female,0,No,No,3,Yes,No,No,No internet service
3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No,No internet service
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes
7607-QKKTJ,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No
7707-PYBBH,Male,0,No,No,40,Yes,No,DSL,Yes
8984-HPEMB,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No
4139-DETXS,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes
9779-DPNEJ,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No
9805-FILKB,Male,0,Yes,Yes,46,Yes,No,No,No internet service
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No,No internet service
0673-IGUQO,Male,0,No,No,1,Yes,No,No,No internet service
4123-FCVCB,Female,0,No,No,12,Yes,Yes,DSL,No
8819-IMISP,Male,0,No,No,31,Yes,Yes,Fiber optic,No
7802-EFKNY,Male,0,Yes,No,5,No,No phone service,DSL,No
8311-UEUAB,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes
5858-EAFCZ,Male,0,No,No,1,Yes,No,DSL,No
8035-BUYVG,Male,0,Yes,No,40,No,No phone service,DSL,Yes
1163-ONYEY,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes
9787-XVQIU,Male,0,No,No,1,Yes,Yes,Fiber optic,No
8945-MUQUF,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes
5656-MJEFC,Male,0,Yes,Yes,42,No,No phone service,DSL,Yes
6082-OQFBA,Male,0,Yes,Yes,23,Yes,No,No,No internet service
8051-HJRLT,Female,1,No,No,1,Yes,No,Fiber optic,No
8974-OVACP,Female,0,No,No,1,Yes,No,No,No internet service
4010-YLMVT,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes
1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No
8612-GXIDD,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service
6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,DSL,Yes
8160-HOWOX,Female,0,No,No,7,Yes,No,DSL,No
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No
6648-INWPS,Male,0,Yes,Yes,16,Yes,No,No,No internet service
4223-BKEOR,Female,0,No,Yes,21,Yes,No,DSL,Yes
4079-VTGLK,Male,1,Yes,No,30,Yes,Yes,DSL,No
1763-WQFUK,Male,0,No,No,3,Yes,No,DSL,No
1391-UBDAR,Male,0,No,No,11,Yes,No,Fiber optic,No
8894-JVDCV,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes
2023-VQFDL,Male,0,No,No,18,Yes,No,No,No internet service
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No,No internet service
2014-MKGMH,Female,0,No,No,46,Yes,Yes,Fiber optic,No
5628-FCGYG,Male,0,No,No,21,Yes,Yes,Fiber optic,No
2560-WBWXF,Male,0,No,No,68,Yes,Yes,No,No internet service
0248-IPDFW,Female,0,No,No,1,Yes,Yes,DSL,No
7978-DKUQH,Female,0,Yes,No,25,Yes,No,Fiber optic,No
4335-UPJSI,Female,0,No,Yes,24,Yes,No,No,No internet service
0524-IAVZO,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No
2737-YNGYW,Female,0,No,No,2,Yes,No,Fiber optic,No
1784-EZDKJ,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No
9297-FVVDH,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes
8007-YYPWD,Female,0,No,No,15,Yes,Yes,No,No internet service
7101-HRBLJ,Female,0,Yes,Yes,72,Yes,No,DSL,Yes
5159-YFPKQ,Female,0,No,No,2,Yes,No,Fiber optic,No
6635-CPNUN,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No
4021-RQSNY,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No
5453-YBTWV,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes
5039-LZRQT,Female,0,No,No,13,Yes,No,No,No internet service
2931-VUVJN,Female,1,Yes,No,59,Yes,Yes,Fiber optic,Yes
9061-TIHDA,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No
8699-ASUFO,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No
6418-PIQSP,Female,0,Yes,No,62,Yes,No,DSL,Yes
8220-OCUFY,Female,0,No,No,21,Yes,No,DSL,Yes
3995-WFCSM,Female,0,No,No,2,Yes,No,DSL,No
1895-QTKDO,Female,0,No,No,1,Yes,No,DSL,No
2038-OEQZH,Male,0,No,No,4,Yes,No,Fiber optic,No
1178-PZGAB,Female,0,No,No,19,Yes,No,No,No internet service
7927-AUXBZ,Female,0,No,No,30,Yes,No,Fiber optic,No
2626-VEEWG,Male,0,Yes,Yes,67,Yes,No,No,No internet service
2878-RMWXY,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes
1657-DYMBM,Male,0,Yes,No,53,Yes,No,No,No internet service
7311-MQJCH,Female,0,No,No,5,Yes,No,No,No internet service
7375-WMVMT,Male,1,Yes,No,71,Yes,No,Fiber optic,No
1136-XGEQU,Female,0,Yes,Yes,50,Yes,Yes,DSL,No
2530-FMFXO,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No
6844-DZKRF,Male,0,No,No,2,Yes,No,DSL,No
4695-WJZUE,Female,1,No,No,2,Yes,Yes,Fiber optic,No
7619-ODSGN,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes
5970-GHJAW,Male,0,Yes,Yes,46,Yes,No,No,No internet service
8879-XUAHX,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes
3689-MOZGR,Female,0,No,No,29,No,No phone service,DSL,No
4195-PNGZS,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service
5003-XZWWO,Male,0,Yes,No,71,Yes,Yes,DSL,No
3988-RQIXO,Female,1,No,No,1,Yes,No,Fiber optic,No
7622-FWGEW,Male,1,Yes,No,56,Yes,No,DSL,Yes
6922-NCEDI,Male,0,No,Yes,56,Yes,No,No,No internet service
2514-GINMM,Male,0,No,No,1,Yes,No,Fiber optic,No
9891-NQDBD,Female,0,Yes,No,28,Yes,Yes,No,No internet service
6131-IUNXN,Female,0,Yes,Yes,19,Yes,No,No,No internet service
8548-AWOFC,Male,0,Yes,No,66,Yes,Yes,DSL,No
9798-DRYDS,Female,0,Yes,Yes,17,Yes,Yes,DSL,No
8532-UEFWH,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service
6296-DDOOR,Female,0,No,No,19,Yes,No,DSL,No
7951-VRDVK,Female,0,No,No,36,Yes,No,DSL,Yes
5931-FLJJF,Male,1,Yes,No,7,Yes,No,Fiber optic,No
4815-YOSUK,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes
0380-NEAVX,Male,1,No,No,34,Yes,No,Fiber optic,No
3207-OYBWH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No
4285-GYRQC,Female,0,Yes,No,7,Yes,No,Fiber optic,No
7216-EWTRS,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No
4365-MSDYN,Male,0,Yes,No,8,Yes,No,No,No internet service
7036-TYDEC,Female,0,No,No,69,Yes,Yes,Fiber optic,No
5802-ADBRC,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes
8076-FEZKJ,Male,0,No,No,10,Yes,No,No,No internet service
5197-YPYBZ,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service
8337-MSSXB,Female,0,No,No,14,Yes,No,Fiber optic,No
4312-GVYNH,Female,0,Yes,No,70,No,No phone service,DSL,Yes
8495-LJDFO,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes
0839-JTCUD,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,No,DSL,Yes
1302-UHBDD,Male,1,No,No,20,Yes,No,Fiber optic,No
2234-EOFPT,Male,0,Yes,No,72,Yes,No,DSL,Yes
8619-IJNDK,Female,0,Yes,Yes,71,Yes,No,DSL,Yes
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No
8182-BJDSI,Female,0,No,No,28,Yes,Yes,Fiber optic,No
2528-HFYZX,Male,1,Yes,No,17,Yes,No,Fiber optic,No
1153-GNOLC,Male,0,No,No,33,No,No phone service,DSL,No
3298-QEICA,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes
0788-DXBFY,Male,0,Yes,Yes,58,Yes,No,No,No internet service
3597-YASZG,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No
3496-LFSZU,Male,0,Yes,No,4,Yes,No,Fiber optic,No
5242-UOWHD,Male,0,Yes,Yes,45,Yes,No,No,No internet service
2482-CZGBB,Male,0,No,No,10,Yes,No,Fiber optic,No
6479-SZPLM,Male,0,Yes,Yes,36,Yes,No,No,No internet service
8097-VBQTZ,Male,0,No,No,54,Yes,No,DSL,Yes
4500-HKANN,Male,0,Yes,Yes,23,Yes,Yes,DSL,No
9917-KWRBE,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes
3420-ZDBMA,Male,1,No,No,5,Yes,No,Fiber optic,No
2212-LYASK,Male,0,Yes,Yes,27,No,No phone service,DSL,No
1393-IMKZG,Female,0,No,No,1,Yes,No,Fiber optic,No
8069-RHUXK,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes
3398-GCPMU,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes
2908-WGAXL,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service
3378-AJRAO,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service
1013-QCWAM,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No
0866-QLSIR,Female,0,No,No,34,Yes,Yes,DSL,Yes
6050-FFXES,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes
0362-RAOQO,Female,0,No,No,40,Yes,No,No,No internet service
9554-DFKIC,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes
5527-ACHSO,Female,0,No,No,11,Yes,No,DSL,No
0829-DDVLK,Female,0,No,No,15,Yes,No,No,No internet service
1399-UBQIU,Male,0,No,No,11,Yes,No,DSL,No
1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,No,No internet service
0336-PIKEI,Male,1,Yes,No,72,Yes,No,DSL,Yes
7322-OCWHC,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes
4957-TIALW,Female,0,No,Yes,15,Yes,No,DSL,Yes
2054-PJOCK,Female,0,No,No,60,Yes,Yes,DSL,No
9150-HEPMB,Male,0,No,No,56,Yes,No,DSL,Yes
9030-QGZNL,Female,0,No,No,8,Yes,No,No,No internet service
6204-IEUXJ,Female,0,No,No,3,Yes,No,Fiber optic,No
3126-WQMGH,Female,0,Yes,No,49,Yes,Yes,DSL,No
4529-CKBCL,Female,0,No,No,2,Yes,No,Fiber optic,No
2506-CLAKW,Female,0,No,No,6,Yes,No,Fiber optic,Yes
7176-WRTNX,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes
1583-IHQZE,Male,0,No,No,12,Yes,Yes,Fiber optic,No
5732-IKGQH,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes
9239-GZHZE,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
7205-BAIAD,Female,0,No,No,40,Yes,No,No,No internet service
0151-ONTOV,Female,0,No,No,1,Yes,No,Fiber optic,No
4140-MUHUG,Female,1,No,No,3,Yes,No,Fiber optic,No
0093-EXYQL,Female,1,No,No,40,Yes,No,Fiber optic,No
8064-RAVOH,Male,0,No,Yes,1,Yes,No,DSL,No
0219-QAERP,Male,0,Yes,No,30,Yes,No,No,No internet service
0320-JDNQG,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes
7180-PISOG,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No
9168-INPSZ,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No
3571-RFHAR,Male,0,No,No,65,Yes,Yes,Fiber optic,No
0015-UOCOJ,Female,1,No,No,7,Yes,No,DSL,Yes
5334-AFQJB,Male,1,No,No,72,Yes,Yes,No,No internet service
2754-SDJRD,Female,1,No,No,8,Yes,Yes,Fiber optic,No
